Token,SKU,GTIN,Price,Quantity
VMO6MKI5URZ4QH2M5K5N7XLH,00525930,814194014572,29.99,0
RD2RLS2XOF5PMTTYY5R24V6H,00526548,850124008655,24.99,2
EFOADQWOLWAF54MV5HWAETPV,00526562,850124008662,24.99,2
N7ZUAOFIPX3ERVLHZELIDX7E,00526586,850124008679,24.99,2
D75BYEUIL33SZQCVTJZSKSRP,00526623,210000052662,29.99,2
JNZSJI4RCX2Y3V3NEIY23DGA,00526630,210000052663,29.99,3
DSDKEAQJYTVGGV3JPYPXYTWN,00526647,210000052664,29.99,3
QSFLFO4YSUQWHFIEVVP46IDZ,00526654,210000052665,29.99,2
JU4GO3QBA3UWE6DISA2MAALF,00526661,,29.99,0
AXR6JNNDOPU7Y425K2BV7I77,00527330,717064888115,9.0,4
K63LZKGWRPDMAE54DP44556K,00527910,843818105341,24.99,3
MNT6OINYOYMG26XCP5TUQRRH,00527927,843818105334,24.99,3
NMGGXOVN4GXTOZCADICCKDLN,00527934,843818105327,24.99,3
4G725HKKOVIK5KMWJRUQ5SAX,00527941,843818105471,18.99,3
RZJ6AIBJZEAC66I7ZLBAJLVM,00527958,843818105488,18.99,4
LCO325D6NMX6POWDHDJ4JD7D,00527965,843818105495,18.99,4
DJTJGAK4YAFJLH4YNRROE6MU,00528498,856297006849,15.99,0
TFBUJD4SU42IFW6WL34QLSLW,00528559,814194010383,14.99,1
6JYDSCKPRKEX2W3UJIUKVBL3,00529723,761072921210,14.99,0
J7Q2PLWEUGBUBXTVBAVJOOXE,00529730,,17.99,0
CLT2F3WCF3H2KFI7AVLUEZHT,00529747,,17.99,0
F6WD7TPQV2VG6DIIIG2BEDXW,00529853,641938682335,58.0,0
WWFJKF3XDVMKT2UJT25SFJUO,00529860,641938682359,58.0,0
JRDEUEH6X54B2FQ3DJWHRQVL,00529877,641938682366,58.0,1
HNRCNJ4ZUDUDQ6GUIE2CQ2F7,00530590,210000053059,19.99,2
SB4N6RE5YPPVYXEIGOBGOR4B,00530606,210000053060,19.99,2
Q2Y3UPHLBRVPCHVEUJXAODHB,00530613,210000053061,19.99,2
ECKISDW6CNBTUICBHHNSU65N,00530620,210000053062,19.99,2
DFOZYS2XG7NYGK6VK3IZDHTT,00531788,855255004309,29.99,2
OIYFHPVSBTV57FB44SLYB6LW,00531801,855255004316,29.99,3
6UETHMCWA5XD3BCLYPWW2YZO,00535465,210000053546,27.99,0
QDCWCPEUJSEDUZMI6K6A53KL,00535472,210000053547,27.99,0
IDHZW4PB6NXFLHHCPOGT6PL3,00535489,210000053548,27.99,0
FFZOMQXNFC3WIEMVJL5N4GND,00535496,210000053549,27.99,0
V6EHX2P4CUGR6MQO6QCVHLND,00535502,,27.99,0
TLGACEBG3A2MPE46LM5JTH2P,00535700,086301807227,64.99,0
GLF5ZNSAR2ZKYFVUCET7HBP4,00536899,851524007767,24.99,1
RSV3O5RJ4UTEH4ZRJGH2V2NE,00536905,851524007729,24.99,0
PPDCXG23E5IAR3NLG4CPN4TG,00536912,851524007736,24.99,0
HQUG4WMJB5OO4WJDYBZF5WCM,00536929,850124008372,24.99,2
GWDEYKH6ZNR7FALD4HVE3THB,00536936,850124008365,24.99,2
BC43KYRHA4VX6RN46K3YO622,00536943,850124008266,24.99,2
D4AHT5CKETY4MSSBREYOU7S2,00536950,850124008273,24.99,1
O3B4PEUONQPYPQRW4KIEFE7D,00536967,850124008297,24.99,2
LHBG4WKEI3OYOSBGGLEYS5NG,00536974,850124008303,24.99,2
LYB23PNHP5Q23ESEZAEJUTMU,00536981,850124008730,49.99,1
VMZAEMSYNYHP2OCX5ABSCLH4,00536998,850124008747,49.99,2
CXWDXDKYKFXJ52WEWVC7IMKV,00537001,850124008754,49.99,2
HJZ7MXFVK77LL6HA2B2JCQUV,00537018,852885008752,15.99,1
BUABWCVC3BVITZFQC65IINYN,00537025,852885008745,15.99,2
7JEIVYLZE44UWWWWK4UQA22A,00537032,852885008769,15.99,3
GUJQLDNVADBGNW2GECTMB2D2,00537049,852885008561,16.99,2
O56ODI5KLJ2JFAXCZQTQUZSR,00537056,852885008554,16.99,3
QDCQOQAZOLAAHDFSIN5FZJBF,00537063,5060345221848,39.99,1
GDB7J7XOJ4JPQN26YYIMVECC,00537070,5060345221855,39.99,0
DVP5632QW52SN4GQJDTRKS3R,00537087,5060345221862,39.99,1
JZHXGCPSAXSULSXOT7CAM647,00537094,5060345222463,39.99,0
J26XVLGD2R4VVKL5CDIAH3RZ,00537100,5060345221961,19.99,1
LOAQRPTNG7HQUHJDK2237ZJX,00537124,5060345221978,19.99,1
54OV3NYPUAR5IMNT653PC42F,00537148,5060345221985,19.99,1
33DUELJP7NYNQC2YSM6ILDO2,00537162,5060345221992,19.99,1
EFBY3BZVRWPMA7IH2S55K6WS,00537179,5060345222906,24.99,2
Z7ZWUX2D6T65TGNLCEADR56W,00537186,5060345222890,24.99,1
EL2KNLFEALFIE6KVX6FABPUE,00537193,5060345222883,24.99,1
CNYCTV5VKIAHW7MFV666SVS7,00537209,5060345222876,24.99,2
3RW2II5FW75JRWZM6QL4RNYU,00537216,5060345222838,24.99,1
FBPEAJEVZVPE2R5HI5QYOEGF,00537223,5060345222821,24.99,1
4LLIEFEOUTLTTDOABNA6TCFQ,00537230,5060345222814,24.99,1
V7JISECWBFLCXCOWIE4QEYKJ,00537247,5060345222807,24.99,2
6VTYVBR2ZRKWYXG73OD5PBUH,00537254,5060345222586,24.99,0
4K4FBX6TBWV7IKJCWHAHLOFR,00537261,5060345222579,24.99,1
CTC2TPORTRUSCBCALEE4F3RT,00537278,5060345222562,24.99,1
MEFJLKDDQFOYOK74GEI7BAMV,00537285,5060345222555,24.99,1
7RNYN4TDXIHPXMHDYIX5JPAM,00537391,843818107574,24.99,4
CGJG4LDRILLGNLR3YLV3BHTD,00537407,843818107581,24.99,4
C5O67NIBP2L5OC6BRHPHJ7T2,00537414,843818107598,24.99,3
ZJLX6LW3O363M7CHKBITXFDW,00537421,843818110048,24.99,2
UEFVIQSEGRINZXYH6TZEFBIJ,00537438,843818110055,24.99,5
6EVRFRYBURKBR2RFVCVL6FER,00537445,843818110062,24.99,4
IPROOCDRWPSRHYJ76E4MR6I6,00537452,843818110239,18.99,3
6SXLKALWUNC2H2XHEQJ4JTWB,00537469,843818110246,18.99,4
R4P4TWDWUDVLL3A4J2DVPC5Z,00537476,843818110253,18.99,1
GL6S5QKADLQCJLNHLVCP3WMG,00537483,843818107741,18.99,4
VTMRCKZTTUIML4HBRAYJCDHD,00537490,843818107758,18.99,4
F6BWRN6O5NWZGRW5X6XF2K2M,00537506,843818107765,18.99,4
CZEIFR4IFXNQ4DKQZZV5H3NE,00538060,766338092321,15.99,0
ZVMUH2F7X7KFWFH3SV2WFMR7,00538107,,34.0,2
GGI27AHAQT5A7CMAXIG6YHHD,00538114,,34.99,5
7EWOMCB2LQM2QS7UFGE73RPL,00538138,,34.99,6
WSQ5ITSKXVQLDF3ZPRC72HVL,00538824,810075316780,25.0,5
2L5JMIGKJS6VD7FQMZUBONZD,00538831,810075316919,25.0,2
N4MNP6YYZR4R6EEPLACUFOT2,00538848,810075316896,25.0,1
NS6RC4TCD47ACVKDA2A2SMAJ,00538855,810075316964,25.0,2
AYA5IH4337QEDIBYKY2SC52K,00538862,728461226677,25.0,3
AI4OW3RYWKQL3SRUE23TJEIU,00538879,728461226684,25.0,2
5PFCLRB5IREFUCFHAVUW5DHH,00540803,192983596363,32.99,0
XFW6P4TWRY42Z7Y5YCFDQKTJ,00540902,,26.0,0
Y46ILSUJDKCVKFWBKOHRW6YQ,00542357,780207161000,29.99,0
KXSRD5ANESNOFYMPLGYEXMNK,00542371,780207219404,34.99,0
RLHOCFXDBMDASEVXDGAIJUDI,00542746,850002479119,59.97,0
PRSL2CKJLIU5LEXQJ4MJIBAM,00542753,850002479140,59.97,0
T5EFZMAVPAAQCXZ4E7KBDWA7,00542777,850002479171,59.97,0
ADFDUUZYV2L6DIUJGWRMZ7OX,00542784,850002479164,59.97,0
XUUGH3T6OYDEPR3CKDMYFLLY,00542791,850002479126,59.97,0
KX3QQVCGHV565XPC6HSTBEQW,00542807,850002479133,59.97,0
FNJ6A32LXP56V2UYBZBDOUF4,00542821,850002479058,59.97,0
EU3H5ENUPCSOTEY554LOB4RG,00542838,850002479065,59.97,0
G2VUTKZC63OOBMGLZYLCMA3E,00542845,850002479072,59.97,0
VRU3YICYRN4J5CHZHZJRFJ6T,00542869,850002479096,59.97,0
JTO7FTHBGC72C5WJAFD4K4QT,00542876,850002479102,59.97,0
MV3EOM4UQOJ7YJDITZSMWSIP,00542975,889961305818,119.99,0
E2AZVKALG7GQY3WJWQQKYP2I,00544030,858690007393,2.95,0
EVK7VMEJGRG4U3FSMIFGARDW,00544047,210000054404,14.99,2
CPANYC6EDQ4N62ORYGWWX7NL,00545013,628451442875,50.0,1
2W7OVWAUNMK6PF2H2YZSMCTA,00545020,628451442882,50.0,1
6WI7W2NCL7CCLQ522P6WWWWH,00545037,628451442899,50.0,2
CXMY5YE4F3J7CWHURYPUBVZX,00545044,628451442905,50.0,2
B6NJSY54RXMGX6PBDNSCCNKI,00545051,628451442912,50.0,1
QB5M52OA7Q6RBZVO2BLAKUBZ,00545068,628451442929,50.0,1
F56IIVFWFQ3BMMLZZNLCACW4,00545075,628451442936,50.0,1
4E3Q5JTHJEWP36VAL5FHYWHH,00545082,628451442943,50.0,1
PVPNUURF66BSDZRGYDMLXDY4,00545099,628451442950,50.0,2
UYKDTDKYF2OY5HMZFYWU3TQK,00545105,628451442967,50.0,2
YWDZMS2CCURZ4RXQNQPAFQZL,00546584,192983612797,29.99,0
AGCIEVE7QD2LQGGMKKO5OUOB,00546591,192983612780,29.99,0
LPJZKUPORZPX3KJFC3GCOAAX,00547574,040232377747,24.99,0
O35DYPSYBRZIKQYZSU3LW3JA,00547857,811660022420,2.25,5
JHDRQBCVAT5TNWGJ2HSYDUTD,00547918,811660022376,22.99,3
2HWSMLXBRX27SX2OD524BQKA,00547963,680168539460,25.0,0
VWGT7U2N7P2XOGKKYUJDGW6O,00548021,811660022383,22.99,3
V5DOVAXF22K4PCPTQM5PFR7H,00548250,810075316926,25.0,0
MQSBHPJUGA5HCPBZ3RPIPKJP,00549967,038472232988,74.99,0
YVXQDDNMSMTPMS2I4NDPC37F,00549974,038472232995,74.99,0
A5MDUDS34WKMRJ6PLM7TTVRO,00549981,038472233008,74.99,0
UHOP3TAIDQJHE65X3U7COIGJ,00549998,038472233015,74.99,0
CTURT7PYOIRUP3NH7Q5PONIG,00550000,038472233022,74.99,0
2INZRARQUXOZS5UTFLFYRFVW,00550024,038472232971,74.99,0
A62RZUDYOQ55K244FIFI7VAH,00551885,749852112768,22.95,0
BBJ7YLZB67JS2VNMVTQNIMJP,00552011,190340040931,69.99,1
YPENA6PHDYYSYKOHITT55E25,00552028,,69.99,1
FXI3HXUPF3YFAEFHLV3RM7O3,00552035,190340040979,69.99,1
TP4M4M4XB6CE3K3BTOPYNMPD,00552059,190340040948,69.99,1
AG5PJQYJVVHURAVVYHLSYQUV,00552066,190340040191,59.99,1
5GGTYN2S6JJNHAXT7BRMNKSV,00552073,195394085501,59.99,1
LFPJ2GHG25VCNHMYOL7QTDEE,00552097,190340040160,59.99,1
ACNZR6WQ3HYW4Q4DIZJMQJR7,00552912,210000055291,14.99,0
P5B5SNNHJBWRQBLZ5LFJEFA7,00552950,210000055295,14.99,0
YLMPEXO63KXF3XQEXVFVWO3V,00552967,210000055296,14.99,1
YLNWBXAW77KRBPIXUTNMTHD5,00553735,814179024398,9.99,0
D2J4FWT54ACA52CZ46XQ53Z7,00553797,810075316957,25.0,6
TUFPPQGLROUSQKTEJAF2M6HE,00554480,814194015180,34.99,0
YAHMN376VGRZ652ARNWI4YTV,00554497,814194015029,39.99,0
6PGLVVNMXXGC6XUMNMXT6NZF,00554503,814194015043,39.99,0
VQUK63U5PSY5PI6TNGKDHJGA,00554596,848282019026,79.95,0
AYAPMRF6J7ZPJU6HEGP5OKIL,00554619,848282019002,79.95,0
AOSMLWOC7PMXMWURGIAP2VTG,00556033,840557121748,18.0,2
EFYU5DFIDYTJJTJ45MYGFJME,00556040,9780578539386,12.0,0
YEB5L7MJRKQWE2RW2X4UGXVP,00556675,,14.99,0
NIY4LAEHC2TFNMSHNCH4VRRJ,00556736,717064917259,44.0,2
ESEQP75H6F77YRTLUFX365AL,00556903,210000055690,14.99,0
VOMBBPVE6Y5D6QHBOKMLGY7E,00556927,210000055692,14.99,0
4RUXREGTWWRM2SMX4EXDS52W,00556941,717064926718,42.0,1
MIAP6YEYEN7YUEI3LG7Z3TBV,00557481,810007833842,34.99,0
UN76SNGYPKQVKTXH6WO5YX3L,00557535,810911030214,12.5,4
EUFNVTH4NF5XPU664XZRVESF,00558198,717064930920,44.99,0
YMLPXCQBOG6EBSUOSSFDQEPQ,00558259,769493103765,2.25,40
TNJCJTFOTAP75C6NDXWCYKYE,00558310,210000055831,10.0,0
JUCIPSNF2JH7QB2OIJ4DB54B,00558327,210000055832,10.0,0
67G4ZQCP4OJEM4HFN34ROH2P,00558334,210000055833,10.0,0
35NMZYO4S4RU24DUL2FRO5KT,00558341,210000055834,10.0,0
NCS42AMX2XQLABJSHR2CV6H7,00558365,210000055836,10.0,0
PQJNT2A2A3JVYROBT5EV2NPE,00558396,210000055839,10.0,0
H6OHFP5PA5U5SE5MN5KYV5MB,00558419,210000055841,10.0,0
DVHYO75YUF46KVVSEZ4EQPMH,00558433,210000055843,10.0,0
A5UG5FEITP2FFKBO3SXET5CG,00558440,210000055844,10.0,0
VOG5XQ4YBVXUV472HVSMZXMQ,00558457,210000055845,10.0,0
Q7AU4ZGWZHWXUF6TQJNXVCLV,00558464,210000055846,10.0,0
TYBLDKIZQK5M4HCWYJM72ZVS,00558709,190340663420,159.95,0
VAREYIP6ISLNTT23RQGYEPRH,00559478,840467600074,25.0,0
QNMKHZEHKI32Y2THWKSF3RS3,00559720,193684851966,49.99,0
3Q3VQHOBRVUOSDHPQSHZPBBJ,00559744,193684851980,49.99,0
PQGVLUEXAXF2MDAAFD5PNJW2,00562492,889961389122,130.0,0
S4FZMDKVCK6BB7VWBERZ2WFY,00562553,889961389320,130.0,0
MGNPRBSM4JIS66IWAR7YLEEQ,00562942,717064930630,20.0,0
S6W4PRWUVCRV6WP3FTWHQ7JD,00562980,717064930623,29.99,0
TFR7ZORZW45M2Y2GTG4JDTA7,00567466,760172014747,9.0,0
RI54EBCLTCVJPYLW3H6DCB7L,00567473,760172013283,14.99,2
3FFCMHEXA3RMUH3CDUUPMHGM,00567480,760172014549,14.99,3
MNIWQJ62S4P2VJMKJD5EXQKM,00567497,760172014556,14.99,0
GX2ZU7U6M46YIJLFMGFICI3T,00567503,760172014563,14.99,3
HK22GW24E7U3L2WQAHHAUJRG,00567510,760172020328,14.99,1
3DL6UEMC5IH7D4QU3X5NI5NO,00567619,760172013603,9.0,2
7JKOYK2MTE45KG4T5G3RIXV2,00568142,889961359996,135.0,0
2RDP3EZ3S37V3H53NUAYCHPX,00568326,858690007744,2.99,5
6TKOS6DYOTTQD5KKISSEVHHN,00569439,737899619982,25.0,2
EWZ6G4EGYIDJXWO6RRJ6QMZJ,00569446,737899619920,25.0,2
JYS6Q6JKFGH5BLQ7F5RLZAEX,00569453,850033806182,129.99,0
MIEE7PVQQHXLUH76RVT2PQXV,00569781,851524007743,24.99,1
6E6ASJJ4QQBARBEHKHNI7GG7,00571104,850002479201,59.97,0
FJXWM26GXDQNGRBW6PLUGOVO,00571111,850002479218,59.97,0
7JOBGV3G4O5NFL4IFJ7ISVB6,00571128,850002479225,59.97,0
FL6FO2RMFSTEAD7ZKS3CV4ZG,00571135,850002479232,59.97,0
5PQAF2BVCYR5UMKYGYLWJYVD,00571142,850002479249,59.97,0
M2S2SZMOKLR5KWUVBLW762IQ,00571159,850002479256,59.97,0
SRQ3APHSDO2KKK5EDID7KFPT,00571166,850002479263,59.97,0
URBP62XTRXPDNHD7GLHANGJJ,00571173,850002479270,59.97,0
Y5XVHHWCZZHRLNLPLNSXHU3R,00571180,850002479287,59.97,0
MUZB5IA7WFUN6U65ANTUYJNV,00571197,850002479294,59.97,0
MG6MGEWP45CIJ76N2V6N2XZT,00571203,850002479300,59.97,0
PCT3AGU3TKTNGJO2QWPVBKAC,00571210,850002479317,59.97,0
ZXVDT2EMJJJTYQUA7OJH3OZX,00571227,850002479324,59.97,0
XMG6CBPGZ3SNZLPWOO4EHQCT,00571234,850002479331,59.97,0
6JU3BLKVSCAAFLNXC6IFDBQV,00571296,717064926701,57.0,0
6R3I65V5A7VDUK52X7CUCU4Y,00571319,717064923878,36.0,2
QOZ7BKWITBXZXUD54SDWOII2,00571340,,29.0,2
OM6V3ZGEWT3H6TWR3QOQARAQ,00571401,753759176860,24.99,4
2F4KBYRSGVAWBESUQ57QBAUG,00571531,780207220325,39.99,0
6TIMRDW44J2PKCN3PP6TDKG7,00571845,810075316513,35.0,6
QDVHNOPUSO5CMILQNBTSXSRA,00571852,810075316544,35.0,0
Q4VSVPJF5ZBLB3ACQ6NMCRQK,00571890,680168540749,35.0,0
TLVLYUBSTKO3BWTYABZYDL4V,00571944,210000057194,38.0,0
742MQWUNIF2MSWPXFFC24CYH,00572309,191986328896,74.99,0
4AQY3IQ6WY4ENLJPJSBNDNEQ,00572316,191986001188,74.99,0
BFOKCXAENALIT6QDGDNQRBGS,00572323,038472019404,74.99,0
DR2DPZGUBAJIZZHPOEFJKN4S,00572576,194713607509,140.0,0
CK47U4D77RNG27DE2TPHZETP,00572590,194713607424,140.0,0
3XL3SBGOSOIIXLAK4T4SPX6I,00572668,780207220714,39.99,0
6JN5MO3STKGXEZRD6RHXH3DW,00572804,889961436673,135.0,0
FNN4X464WIW2APAA4TFJOGKM,00573559,210000057355,29.99,0
JKDBZ2SWTZDOPLMBG7AV6WGQ,00573566,210000057356,29.99,0
HKD2BJKZ4W3DUJR6MDMIAWT7,00573573,210000057357,29.99,0
EBGYJROG2LZ2WUZCRBKKDBIW,00573597,210000057359,29.99,0
PLKAJXG3H325GZ47FWYLNJNZ,00573658,210000057365,29.99,0
2ZTTTAEPJS2K2WUXO652XSHO,00573665,,27.99,0
QHVN3MWQ6MRHMDKS75W3MCG2,00573696,,27.99,0
TRQCIBB7TJGUVA2EJMFJEHYY,00573702,,27.99,0
MZ3YKVV77UOLG37LOFFVUFZQ,00573757,210000057375,14.99,0
VGBE4ZCBATSLRXC6VW7JD5AV,00574969,889961436697,135.0,0
IC5K3BTQ3OK2YHZ5W3ZHYBYW,00575355,190340840487,72.0,0
XLQUZFMNHMRVN6PAL3UHLIRB,00575379,190340840029,60.0,1
2LRPGFG7PXNUCQCIP7TTQDB3,00575638,753759251949,799.99,0
Y63XNTRLVYZ4WYXEQXINODER,00575775,210000057577,29.99,2
5OKSORH5N4SAXJ3IX76B2LRY,00575782,210000057578,29.99,3
TF2HUZEDPM7RZRVJGZSLATWN,00575799,210000057579,29.99,2
4ODC3SL7OWR4TRXGBEXIMHUF,00575805,210000057580,29.99,1
ATPOKYLAIG4LFW5FB7QSJUTD,00575812,210000057581,29.99,0
RLK2VGI7C6BQMFRTVPRB3BKZ,00575836,780207180315,39.99,0
WRY5HRXS3N4QCPKYGJPZRSRW,00576116,210000057611,27.99,0
YUEDZOHSJ654YBNNACJGW7BT,00576123,210000057612,27.99,0
DMFI3KO5IM7UQUZ6I4IWK23Z,00576130,210000057613,27.99,0
H5CB3E7BL3MSMXLN6TU4XOOV,00576147,210000057614,27.99,0
AGLLNRGEJXOQCI7CHWKF7OOW,00576758,190340054198,55.0,0
DEZR3IHX3FV2UZMRWNSMLFZB,00577854,850124008761,49.99,1
OXQVKYOF36FJ75RACLFLF3NT,00578196,889961433894,159.95,0
Y2PWJ2QFRYU4SVGGZKIRJ3OK,00578219,889961433917,159.95,0
SXRNKMHECFPCPGJKLUQ5FQKK,00578363,210000057836,1.91,130
O2Z4423GPV5XSNY6Y4PUZIHS,00578585,210000057858,11.49,5
QANH2AJKYSGH33HZMDWTLALE,00578592,210000057859,11.49,3
4CGUGCQIC5WQBWBFPS7RH74C,00578752,858787002508,39.99,0
2CSE43DJT5W2HZSSLACTKEEK,00579964,717064877447,10.0,0
UM3DYXGJ3KISEIO7YQF5DSN5,00580007,816991020527,14.99,0
75MU5TABPQ6T3KZRTZTXRPDV,00580021,816991020534,19.99,0
6QLHBL75WAHZL73JFO3JWVPG,00580045,816991020503,24.99,0
I3OKKSMDQYJB3VK75QOJC6GQ,00580069,816991020428,12.99,0
3HFP4XR7GXUYJYTKP4PNJWJ3,00580212,749403887251,68.0,0
DHNBW6ZLRBPXIR4HMEGURPVG,00580267,749403887275,68.0,0
XKVKI3YUKIXE4GKOSW77B77G,00580298,,65.0,0
DNF6LPFN7JLMQKSVCBYTCWVH,00580397,674740304102,9.99,1
23BOOBIYX4UZXNCG3OIALUXV,00580564,194851374523,140.0,0
Y6IDDPFAEUZSVSOKJEPHD2YM,00580649,194851392213,140.0,0
DTMV4SDFURLONKSPKRQLENCR,00581141,749403887688,62.0,0
RDYE4X3S7CLHRLAR3XGW45D7,00581172,749403887718,62.0,0
6GHTTDY432HMWXT2VQ7OKHSR,00581424,194851392220,140.0,0
43F7TGLWJOK2ZVQUYM3ZX72V,00581479,811660022857,9.0,0
RPWSQBH43I6RFTL4UIZKHBUB,00581691,194851423450,120.0,0
WEZ26KOW3XPYJIDUDKPQIW6C,00582056,190340045509,69.99,0
CTETZE4UNBURE2ILNFX42TE7,00582940,809410059239,115.0,1
P2F4SKVIAXE6QM6A2NTKHH7E,00582957,809410204141,115.0,1
OWXGWDNDSTFMDUWORI4VIK63,00582964,886454142561,150.0,1
Q3MYPN532TKR6EHYE42F2SQR,00582971,886454142592,150.0,0
ODVBQLDZ7DNRJQE3RYNT762C,00583008,809410059222,115.0,1
S4WU337DNIFDBEHLEWJKWPJX,00583015,809410059192,115.0,1
MPTLHBSVE7TZSMT2H6ODRP5W,00583022,809410059161,115.0,0
WMIIBF7KH46VAXVYDHFHWFFV,00583039,809410059215,115.0,0
PW555MTL6TQA2F674XMJDGAH,00583046,809410059208,115.0,0
AGJTZGIGZGYNQC6P3TM4VR7J,00583053,809410059178,115.0,0
PG2LUVEK77IYTSLO5USJRQIP,00583060,809410059185,115.0,1
V2Z2HEAY45QDZTDH3LJIKTIB,00583077,809410059246,115.0,2
EG7YJHS7TVEIU2KEPQPH35E3,00583084,809410059253,115.0,1
FEKYSCDELY7JIBCWAPIAROGQ,00583091,809410437983,135.0,1
HT2IJOIEG7YUC2342AR5KL3F,00583107,809410437969,135.0,3
UA7PKS6VKKC2WOKZ7MX2VLGL,00583114,809410437945,135.0,1
CMGHKSNNKOT7IE2XJPU6LMAE,00583152,809410342706,150.0,1
KB2FBSVLBUONYBXX3WFDPKLO,00583176,809410342690,150.0,0
7YXJQZGZBPDDUQSZ7XSFHRUH,00583183,809410342683,150.0,2
WJW3MGEPVJMCHWGXYQ3OBMQ5,00583190,809410342676,150.0,2
O5V4FXAH3VWTCWBKOKAA2QS2,00583206,809410342713,150.0,1
4IVIV3WHOPLUR4HEXRI3EHZV,00583213,886454142578,150.0,1
UFFSR7PV3FOLTYPWB4KJU63F,00583220,886454142585,150.0,0
KOVTTYJJSOZDQVKN5E4Z7ESL,00583237,886454142608,150.0,0
R5SDUEWHIMZR6C234DQ72M4E,00583428,809410437952,135.0,1
TIVZJBW6Z4S5PCDDG35AERFZ,00583435,809410437921,135.0,0
53WTF5RHXTTNQP3UQD2SB3HQ,00583442,809410437938,135.0,1
URMJHTDIFBTJC33BISFBSBNH,00583459,809410437976,135.0,1
WHATCXYNGGJ4CXPWUCL7UXJI,00583480,809410342720,150.0,0
OEY2DQ37RWAXBOMQTWRQMNXX,00583497,886454142615,150.0,1
4QKQBTG2JVZ55F24CNJL7UZE,00583503,809410059154,115.0,1
EGWR5XJNEREYFIDKEZM5444Y,00584593,,0.5,0
MSCVWZGDCHKT65ANZGOVNA5L,00585330,190340951725,75.0,0
QPRVU2ZF5AYGBBA75OPPBPR4,00586023,889961463280,140.0,0
YOS27QW5NJGBWU5JHHEK3C7M,00586153,889961462641,140.0,0
DQXQSM64VSJJ7UMG55ENII5V,00586443,194851374585,140.0,0
XMI6WIK2JUAAXAOJHM2TNBR3,00586733,749403893993,50.0,0
ZAA77EWCCKPIYORE2ZZI4ZI6,00587051,717064949915,55.0,1
4NDETHEX54VJWOHGFLMH2J4V,00587112,717064931910,25.0,0
M5LTHZGINXOCIVHH5JD26F3V,00587808,,29.0,0
JYHXXEJPNE5BPD77HQWJRKLI,00588164,195481414917,119.99,0
OKCUEY3HOAID4JWNHW6PNR6W,00588225,195481414979,119.99,0
G2F4LFUX2NPKSM2VGLBDMHZO,00588270,195481409869,75.0,0
5MEWGAS7SFGP62JVVOOW2XCM,00589062,780207180070,39.99,0
QY2KJR7ZHWGCJU4DAT57S6RD,00589109,889961464225,140.0,0
MNHXLJW2PIQYVQ5ZEOEAWPIG,00589703,680168540817,25.0,0
FLMV7G76SVBNBNW7FWZILDXC,00589710,810075316568,25.0,0
I3E2FBFEBYG22GTWRHETUTB4,00589758,810075316704,35.0,0
ZWFSYBIC3ZTYJFBP3IZFASGG,00589826,194917845356,140.0,0
HDNHCB5OQ3LIKODYIIXN3FLC,00590204,,14.99,0
T3DMSS34HEIMLCKMAYYAT6HZ,00590228,194917847305,140.0,0
CPKH6J7JSUAE5DSGCD6PHGXH,00590358,749403892798,60.0,0
DX4Z2PFBQ7P42LZEXICL5BW6,00590389,749403892606,60.0,0
UTCXE5QNFZ462G77QS7NDHAZ,00590525,195017000669,50.0,1
BDYXJXE5K2D56PNDKU5ZLXMO,00590655,194715590847,140.0,0
6XSLCP2PDNQRMON2KGM6MIHR,00590907,,34.99,5
6S2BIC3DC52VOBOAM3GMOV6Q,00590914,,34.99,6
QXO43ZJ75AA3FONCPFVKTKWL,00590945,788679516595,21.99,4
KBPCJ7DVRMN4AEVTEWKLVKUK,00590952,788679516601,21.99,3
GCX3E5SMFUCLPAYIADVT54NQ,3208649,,72.0,0
SPJLMRWSQVL5VQHATL35QWIB,00591324,194768603785,59.99,0
PP3NS42STPHVTNMHZRFGR75G,00591362,194768436864,54.99,0
WZRSBZ3V3FQP27M2BDC3TYQS,00591393,194768436888,54.99,0
WUFF4BFH3RU6YKZAI2ADF3B4,00591430,193684844173,44.99,0
PYN6CN6L5QOM7CI7364CWGHW,00591447,193684844180,44.99,0
ECEOCHCSWJIIZHNI5JEZIJQH,00591454,194768607660,32.99,0
CGQ4EKPC3PGLOIPBUOHSJ6UA,00591980,191986075240,74.99,0
6WA5XH5NK2Q5YBKUUH3NE7QV,00592024,038472233053,74.99,0
JXGRM6343FKGXZIGTZCRYIMN,00592031,038472233060,74.99,0
R26YCLWC6MRO75TXQRVQIJKJ,00592048,038472233077,74.99,0
Q3DURVYZ6Y4BBSV4EOQ7SUR2,00592055,038472233084,74.99,0
HW6YWZDT2WBTO4QHNPIWBKLL,00592062,038472233091,74.99,0
AV5G23Z6TN36WFAC7XL3ATS7,00592079,038472233107,74.99,0
5O7E2GVQJLCPARMSYG7AJ7QG,00592161,190340279546,54.0,0
2Y2PALYHIARNLUEPTR4O3P25,00592192,190340843235,66.0,1
6ONLZ45FVDEK47STIJ5TVMZB,00592208,190340843242,66.0,0
LEO7YVXMOWEWA5V5ZVQ4HSAJ,00592215,190340843259,66.0,0
NLJWWSOIKCMQRGD2FNMCTXNX,00592222,190340843266,66.0,0
LVH7TJUR2DG64HNAHER6M3XP,00592246,,54.0,0
P2NKJ7HANYNZYQ7J6GL2OUCM,00592468,889961459764,75.0,1
